agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,crypto_speculation,d298ca9d-d4cc-47de-8f5e-8fce977b058b,2026-05-05T02:01:30.852Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",59,oil_structure,,2026-05-05T02:01:29.811Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,consumer_equities,e05d3ec7-3de8-4e16-a492-cf5bf94f9a24,2026-05-05T02:01:20.190Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,961b9209-7cf9-4ef8-b650-2133915dad13,2026-05-05T02:01:08.828Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-05-05T02:01:08.031Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty"",""conceptual_repetition_suppressed""]",82,policy_path,,2026-05-05T02:01:07.300Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,growth_softness_vs_multiple_risk,25930dc6-23de-43c4-a765-a02e2601ec0f,2026-05-05T01:01:55.313Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,oil_geopolitics_and_inflation_pass_through,7fb1c59a-cb76-47ea-84c8-49e64e871863,2026-05-05T01:01:45.908Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",84,growth_softness_vs_multiple_risk,,2026-05-05T01:01:45.311Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,oil_geopolitics_and_inflation_pass_through,be09730e-7762-4a64-b833-1cac3664802d,2026-05-05T01:01:32.927Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,e8b8741e-7eda-44e1-bccb-c0b543ed1198,2026-05-05T01:01:19.024Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",76,growth_softness_vs_multiple_risk,bf181c76-408a-4526-889d-8912f0fa0ac4,2026-05-05T01:01:07.421Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",84,duration_pressure,1a12109f-2b3a-4ac3-9d18-ceadd1801894,2026-05-05T00:02:30.716Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",57,oil_structure,,2026-05-05T00:02:30.044Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",70,real_yields,180778da-dda5-43c7-ba15-36d1ba576761,2026-05-05T00:02:14.869Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,carry_em_fx,eafe8178-a14b-4e9f-97c0-5b8224c0b858,2026-05-05T00:02:03.688Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",79,duration_pressure,,2026-05-05T00:02:02.847Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""conceptual_repetition_suppressed""]",79,policy_path,,2026-05-05T00:02:02.059Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal""]",85,growth_softness_vs_multiple_risk,e5b69c6e-0203-4a5d-86ff-e180d488f630,2026-05-04T23:01:58.506Z
commodities-agent,Commodities Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",85,oil_geopolitics_and_inflation_pass_through,805b7053-5828-4ce9-bb5b-bd3ecfc3b1ec,2026-05-04T23:01:57.205Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",85,growth_softness_vs_multiple_risk,c31c14ed-c3d1-4da6-8390-af99c2c0874c,2026-05-04T23:01:46.912Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,fx_policy_divergence,f6529deb-bc82-4726-bbb1-c8638c1b9337,2026-05-04T23:01:25.542Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,e4a9565c-91ed-4c92-91d7-748769855f4b,2026-05-04T23:01:14.704Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",77,growth_softness_vs_multiple_risk,0e6becb8-1706-4f41-af43-9934a9f3a55b,2026-05-04T23:00:59.940Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",84,duration_pressure,,2026-05-04T22:01:30.018Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",64,ai_concentration,,2026-05-04T22:01:29.413Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,market_fragility,3164de26-d591-4e59-b513-13b474cbff48,2026-05-04T22:01:20.235Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,market_fragility,1da7fb67-958a-4515-b476-7ea0cdd5dd7f,2026-05-04T22:01:12.116Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,duration_pressure,,2026-05-04T22:01:11.305Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,inflation_regime,731d2861-66c1-4a5f-bd14-8268615000ff,2026-05-04T22:01:00.390Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,growth_softness_vs_multiple_risk,9dddc9cb-0cd7-49dd-a35d-a6d140abcbf7,2026-05-04T21:01:14.498Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",85,oil_geopolitics_and_inflation_pass_through,,2026-05-04T21:01:13.722Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,growth_softness_vs_multiple_risk,,2026-05-04T21:01:12.942Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",82,oil_geopolitics_and_inflation_pass_through,,2026-05-04T21:01:12.306Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,,2026-05-04T21:01:11.721Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",83,growth_softness_vs_multiple_risk,69476f91-bcc0-4c78-b436-15fbf46b8244,2026-05-04T21:00:59.433Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",52,market_fragility,,2026-05-04T20:01:29.320Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",59,oil_structure,,2026-05-04T20:01:28.352Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",84,ai_concentration,51cb9432-0051-45cd-8d5a-30a8df46f0fa,2026-05-04T20:01:17.809Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",84,market_fragility,,2026-05-04T20:01:17.033Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-05-04T20:01:16.366Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,inflation_regime,2b89b854-72c3-4aaf-b66a-ba49a518d77b,2026-05-04T20:01:02.877Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,604726f8-8fb8-45b0-b9f7-32eb8d089965,2026-05-04T19:01:33.285Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,5a84ad63-40f8-4950-bf7c-86645f839f10,2026-05-04T19:01:14.483Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",82,growth_softness_vs_multiple_risk,dcb6ae1a-c704-469e-8f9b-08b72a11e9c4,2026-05-04T19:01:00.646Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",84,duration_pressure,1d85edcf-a91e-482b-87b4-a52fd28b11e3,2026-05-04T18:01:46.602Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",79,gas_power,59e8ffd0-da58-4138-b9ba-30532440f33a,2026-05-04T18:01:29.355Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,ai_concentration,4fe1b8a6-ad4f-4d48-aad1-f6f9945632c4,2026-05-04T18:01:21.065Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crypto_speculation,212ef345-5029-45b2-8f51-11b7f4c9f502,2026-05-04T18:01:06.928Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,duration_pressure,,2026-05-04T18:01:06.186Z
macro-agent,Macro Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",84,inflation_regime,,2026-05-04T18:01:05.648Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,growth_softness_vs_multiple_risk,,2026-05-04T17:01:44.646Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,oil_geopolitics_and_inflation_pass_through,,2026-05-04T17:01:44.305Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,growth_softness_vs_multiple_risk,8b4009f1-e748-42d7-95f2-c802e6320d86,2026-05-04T17:01:30.954Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,60f258c4-3027-4ba1-ba06-02b6715ff737,2026-05-04T17:01:20.621Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,rates_repricing_and_duration_pressure,,2026-05-04T17:01:19.899Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",79,growth_softness_vs_multiple_risk,5c7ed489-0262-48f1-a373-f0c8c9ea114e,2026-05-04T17:01:07.329Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,crowding_positioning,6d26086f-5593-447c-a496-77b9b335f426,2026-05-04T16:02:00.473Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,gas_power,8997914a-7c07-4cb7-b0f0-a9ef60ef890d,2026-05-04T16:01:48.619Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,banks_small_caps,aa331e25-bd65-4dc8-a3b7-ba01e0ded5ae,2026-05-04T16:01:36.852Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-05-04T16:01:32.432Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,dollar_path,,2026-05-04T16:01:31.397Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,consumer_demand,1a149574-4c76-425a-b6fc-22bd39f58b51,2026-05-04T16:01:21.325Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,credit_and_risk_sensitivity,3799f940-e84a-4102-9bda-1a95ba263642,2026-05-04T15:02:24.090Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,oil_geopolitics_and_inflation_pass_through,a7133e27-23ba-48a3-8713-991a21152c1b,2026-05-04T15:02:12.230Z
equities-agent,Equities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",85,company_specific_developments,,2026-05-04T15:02:11.291Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,oil_geopolitics_and_inflation_pass_through,,2026-05-04T15:02:10.969Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",90,rates_repricing_and_duration_pressure,,2026-05-04T15:02:05.228Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,growth_softness_vs_multiple_risk,d776c4aa-46dd-4147-804c-353e9a2b6a45,2026-05-04T15:01:43.667Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",87,crowding_positioning,,2026-05-04T14:02:25.207Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,gas_power,9de3721d-fb19-44f0-a2c0-a090dab25f03,2026-05-04T14:02:14.216Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,crypto_speculation,53122db5-d1f4-4d92-93a8-14ae40abd7a0,2026-05-04T14:02:03.367Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",83,dollar_path,,2026-05-04T14:02:02.586Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,duration_pressure,,2026-05-04T14:02:02.229Z
macro-agent,Macro Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",90,crypto_speculation,,2026-05-04T14:02:01.623Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,credit_and_risk_sensitivity,4b2fad88-e48d-4916-83ff-43079329e1d7,2026-05-04T13:02:30.491Z
commodities-agent,Commodities Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",86,oil_geopolitics_and_inflation_pass_through,65a072a4-4bb8-4839-81fd-49f903c81afa,2026-05-04T13:02:17.604Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,company_specific_developments,d28b98c6-b9ed-4031-ba2a-660a7f4234d5,2026-05-04T13:02:05.237Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,a2d1add0-5ec5-4677-8478-684e60ab3d4d,2026-05-04T13:01:49.302Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,deaf2f11-e983-4a5c-8eff-ac681e228a50,2026-05-04T13:01:28.489Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,d81ccc38-f3e7-46c5-a6a7-45d2f3306b85,2026-05-04T13:01:01.121Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,crowding_positioning,707b6adb-4762-4782-a532-4b010a314088,2026-05-04T12:01:38.756Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",85,metals_growth,,2026-05-04T12:01:38.444Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,banks_small_caps,c4872377-6890-43b0-9f9f-b0e3dae06249,2026-05-04T12:01:22.329Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""conceptual_repetition_suppressed""]",81,dollar_path,,2026-05-04T12:01:21.853Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-05-04T12:01:21.513Z
