agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",80,crowding_positioning,,2026-04-22T10:01:32.267Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",48,gas_power,,2026-04-22T10:01:31.865Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,policy_divergence,8f0d5bce-fe85-47b0-bfd9-648c3bcfedf4,2026-04-22T10:01:16.298Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,policy_divergence,297ec170-9b5b-412a-83c4-6ab69076fa31,2026-04-22T10:01:09.463Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,duration_pressure,,2026-04-22T10:01:08.742Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,labor_growth,deda2bb0-6064-4b60-a01b-701a687a8a81,2026-04-22T10:00:58.851Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",72,cross_asset_tape,,2026-04-22T09:01:17.226Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,cross_asset_tape,901e75f2-1e4d-47c5-a0f8-8c54c82ca7d2,2026-04-22T09:01:07.788Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",80,cross_asset_tape,,2026-04-22T09:01:07.311Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",75,cross_asset_tape,,2026-04-22T09:01:06.939Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",72,cross_asset_tape,,2026-04-22T09:01:06.497Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,cross_asset_tape,080aee25-2b2a-4673-9992-2cdb29aa03e6,2026-04-22T09:00:57.975Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,duration_pressure,78be01aa-21b5-4fe9-92c0-a805dead3ff1,2026-04-22T08:01:45.343Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",48,gas_power,2418abcc-0481-4e12-8ee9-eef4580e80df,2026-04-22T08:01:34.974Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,crowding_positioning,960290a6-9ce3-4c0f-97c0-a4eaf23aa26f,2026-04-22T08:01:20.542Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,policy_divergence,a36360ec-121d-4688-af08-fb382f5d7269,2026-04-22T08:01:08.935Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,duration_pressure,,2026-04-22T08:01:08.219Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,labor_growth,0c153d4e-e31e-4b65-9a61-8e00c5f60c8e,2026-04-22T08:00:56.510Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",72,cross_asset_tape,533e6890-9c6e-454e-96f2-034a54332eed,2026-04-22T07:01:59.649Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,cross_asset_tape,90254377-4127-409f-a238-78718611fad6,2026-04-22T07:01:42.338Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",75,cross_asset_tape,17581d69-4eb0-44de-90bc-596a3a699552,2026-04-22T07:01:19.401Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",75,cross_asset_tape,80b685b4-6a64-4aef-bb22-27f8d1eb4081,2026-04-22T07:01:08.700Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",72,cross_asset_tape,,2026-04-22T07:01:08.235Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",72,cross_asset_tape,e062db80-080e-4745-aab3-fcdd8a00ef4c,2026-04-22T07:00:56.606Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",84,cross_asset_tape,b78d4207-8112-4d56-a724-5b16f713aca2,2026-04-22T05:56:27.277Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low""]",84,cross_asset_tape,0115179b-bcd4-4920-851c-52fabca53a58,2026-04-22T05:56:17.701Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",87,cross_asset_tape,263a322e-a6bd-4660-be13-dcaa0908eaea,2026-04-22T05:56:06.708Z
fx-agent,FX Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal"",""domain_relevance_low""]",92,cross_asset_tape,,2026-04-22T05:56:06.445Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",84,cross_asset_tape,,2026-04-22T05:56:06.149Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",84,cross_asset_tape,,2026-04-22T05:56:05.855Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",77,duration_pressure,e9a929ea-3587-47b5-bf53-0a05ca75b871,2026-04-22T05:54:45.752Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",77,duration_pressure,9678c863-fc3d-4c3c-af5f-175877fefa10,2026-04-22T05:54:38.380Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",48,gas_power,1ec37cb8-1f54-415d-a3e9-f0d28bfb79c3,2026-04-22T05:54:28.986Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",48,gas_power,5a103fa5-db6c-4728-8cf1-015a87f7e21e,2026-04-22T05:54:28.340Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,banks_small_caps,e13ac93c-0b56-4582-b4a7-9270f4989739,2026-04-22T05:54:20.153Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",57,dollar_path,,2026-04-22T05:54:19.857Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",59,duration_pressure,,2026-04-22T05:54:19.593Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,banks_small_caps,d3f4773f-83ad-4cec-ba71-936a1a58db1b,2026-04-22T05:54:16.763Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",57,dollar_path,,2026-04-22T05:54:16.464Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",59,duration_pressure,,2026-04-22T05:54:16.179Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,policy_divergence,0ee80329-c5c3-4818-bed3-53011bfb9258,2026-04-22T05:54:07.925Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,policy_divergence,2d4e4682-9bc2-4d3f-9833-96407e975851,2026-04-22T05:54:07.865Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",77,duration_pressure,8dd1d495-c111-4a1f-a222-d62b088908dd,2026-04-22T04:48:58.632Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",48,gas_power,,2026-04-22T04:48:58.388Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,ai_concentration,c590b85b-d1ab-4eca-8655-46e2c61b0e19,2026-04-22T04:48:50.214Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",59,dollar_path,ef28f397-1c85-4465-912e-0f605f1287f4,2026-04-22T04:48:41.542Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",59,duration_pressure,,2026-04-22T04:48:41.247Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",80,policy_divergence,,2026-04-22T04:48:40.913Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""run_catalyst_claimed""]",77,duration_pressure,,2026-04-22T04:37:34.907Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",48,gas_power,,2026-04-22T04:37:34.633Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",80,ai_concentration,eb7c14e0-e06f-4708-9474-312367eece1f,2026-04-22T04:37:23.751Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",58,dollar_path,,2026-04-22T04:37:20.179Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",59,duration_pressure,,2026-04-22T04:37:19.864Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,policy_divergence,fdcb1bbd-8a29-44d7-829f-babee61733dc,2026-04-22T04:37:09.816Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",77,duration_pressure,2e6f44a8-1070-429c-85a9-324e48934317,2026-04-22T04:25:38.265Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",48,gas_power,,2026-04-22T04:25:37.988Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",80,ai_concentration,191f70db-d643-40a3-8ce2-f302ecf1ec4d,2026-04-22T04:25:28.100Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,dollar_path,,2026-04-22T04:25:27.840Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",59,duration_pressure,,2026-04-22T04:25:27.550Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",51,inflation_regime,ea37cf7a-da93-43c2-a6e3-84e7c296c817,2026-04-22T04:25:19.431Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",85,inflation_regime,1a3bcea1-c527-46d2-81b5-104abad98812,2026-04-22T04:01:21.199Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",48,gas_power,,2026-04-22T04:01:20.528Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""stance_lock_challenge""]",91,ai_concentration,76a3de1a-a015-4306-bb83-f916d16eed5a,2026-04-22T04:00:59.831Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",58,dollar_path,,2026-04-22T04:00:59.115Z
rates-agent,Rates Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",47,curve_shape,,2026-04-22T04:00:58.529Z
macro-agent,Macro Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",50,inflation_regime,,2026-04-22T04:00:57.781Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",78,crowding_positioning,,2026-04-22T03:01:38.098Z
commodities-agent,Commodities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",49,oil_structure,24c11e91-0d1a-4ba6-a68c-8d1e946c6d2d,2026-04-22T03:01:27.716Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",85,ai_concentration,,2026-04-22T03:01:26.537Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",59,dollar_path,4371e1c4-e9bd-4e3a-a602-1f7c9f45e83b,2026-04-22T03:01:14.089Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""stance_lock_challenge""]",47,curve_shape,4d3ca3a5-1517-446f-a1eb-cfa938f8fa40,2026-04-22T03:01:00.685Z
macro-agent,Macro Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",51,inflation_regime,791c3704-b0fa-4345-b583-021a6b07359f,2026-04-22T03:00:50.172Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",78,crowding_positioning,1bdc0839-9669-4317-b8ad-4ae38e70a810,2026-04-22T02:01:25.807Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",48,oil_structure,,2026-04-22T02:01:25.221Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",86,sector_defensives,e570d17c-a1ca-4840-9d8e-7f0454c6977f,2026-04-22T02:01:16.094Z
fx-agent,FX Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",60,dollar_path,,2026-04-22T02:01:15.084Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""stance_lock_challenge""]",47,curve_shape,1c3542a9-2505-49e2-8de3-ebfdf307e613,2026-04-22T02:01:03.048Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,banks_small_caps,976e2919-3bec-44ac-a308-817f45c75359,2026-04-22T02:00:51.260Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",78,crowding_positioning,428f958b-4a4e-46e2-8afa-ca872f65ea62,2026-04-22T01:01:11.225Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",48,gas_power,,2026-04-22T01:01:10.510Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,ai_concentration,,2026-04-22T01:01:09.761Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,carry_em_fx,849d3576-8908-44e1-b491-00696b2fffaf,2026-04-22T01:00:54.404Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""repeated_catalyst_no_delta""]",47,curve_shape,,2026-04-22T01:00:53.763Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",53,inflation_regime,,2026-04-22T01:00:53.024Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",58,real_yields,,2026-04-22T00:01:56.325Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",48,oil_structure,,2026-04-22T00:01:55.679Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",80,crowding_positioning,95f5a7e2-49e6-4a4d-924b-8b51ed590477,2026-04-22T00:01:43.735Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,policy_divergence,789dd287-065f-4dc4-93a5-30bedfd88ff2,2026-04-22T00:01:32.045Z
rates-agent,Rates Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",47,curve_shape,,2026-04-22T00:01:31.390Z
